Full Design,Target Ratio Objective,Stiffness Objective,Feasibility Score,Stability Score
101000001000000011000101001110001101,0.04940593026310125,-0.5706154278456519,1.0,1.0
100000001000000100000100101010010101,0.19286049600637162,-0.7531185803094718,1.0,1.0
101000001000000111000101101010001101,0.06697001124033955,-0.5830308146850386,1.0,1.0
101000001000000011000101001110001101,0.04940593026310125,-0.5706154278456519,1.0,1.0
101000001000000011000101001110001101,0.04940593026310125,-0.5706154278456519,1.0,1.0
101000001000000011000101001110001101,0.04940593026310125,-0.5706154278456519,1.0,1.0
101000001000000101000101001010001101,0.11200460725061731,-0.6321783451976749,1.0,0.9
101000001000000101000101101010001101,0.08690372635905255,-0.6207590411129784,1.0,1.0
101000001000000101000101101010001101,0.08690372635905255,-0.6207590411129784,1.0,1.0
101000001000000011000101001110001101,0.04940593026310125,-0.5706154278456519,1.0,1.0
101000001000000011000101001110001101,0.04940593026310125,-0.5706154278456519,1.0,1.0
101000001000000111000101001110001101,0.07282627133740227,-0.5915075730073454,1.0,1.0
101000001000000101000100101010010101,0.14746639251362273,-0.6727310451327506,1.0,1.0
101000001000000011000101001110001101,0.04940593026310125,-0.5706154278456519,1.0,1.0
101000001000000101000101001010011101,0.08607515589570343,-0.6127990667417597,1.0,1.0
101000001000000101000100101010010101,0.14746639251362273,-0.6727310451327506,1.0,1.0
101000001000000101000100101010010101,0.14746639251362273,-0.6727310451327506,1.0,1.0
101000001000000101000101101010001101,0.08690372635905255,-0.6207590411129784,1.0,1.0
101000001000000011000101001110001101,0.04940593026310125,-0.5706154278456519,1.0,1.0
101000001000000101000101101010011101,0.08335423338089207,-0.5920226362842448,1.0,1.0
101000001000000111000101001110001101,0.07282627133740227,-0.5915075730073454,1.0,1.0
101000001000000101000101001010011101,0.08607515589570343,-0.6127990667417597,1.0,1.0
101000001000000011000101001110001101,0.04940593026310125,-0.5706154278456519,1.0,1.0
101000001000000101000101101010001101,0.08690372635905255,-0.6207590411129784,1.0,1.0
101000001010000011000101001110001101,0.0,-0.5321342441674862,1.0,1.0
101000001000000101000101101010001101,0.08690372635905255,-0.6207590411129784,1.0,1.0
101000001000000011000101001110001101,0.04940593026310125,-0.5706154278456519,1.0,1.0
101000001000000101000101001010001101,0.11200460725061731,-0.6321783451976749,1.0,0.9
101000001000000011000101001110001101,0.04940593026310125,-0.5706154278456519,1.0,1.0
101000001000000101000101001010001101,0.11200460725061731,-0.6321783451976749,1.0,0.9
101000001000000111000101001110001101,0.07282627133740227,-0.5915075730073454,1.0,1.0
101000001010000011000101001110001101,0.0,-0.5321342441674862,1.0,1.0
101000001000000101000100101010010101,0.14746639251362273,-0.6727310451327506,1.0,1.0
101000001000000101000100101010000101,0.1756250276692745,-0.718808561638583,1.0,1.0
101000001000000101000101101010011101,0.08335423338089207,-0.5920226362842448,1.0,1.0
101000001000000111000101001110001101,0.07282627133740227,-0.5915075730073454,1.0,1.0
101000001000000101000100101010000101,0.1756250276692745,-0.718808561638583,1.0,1.0
101000001000000111000101001110001101,0.07282627133740227,-0.5915075730073454,1.0,1.0
101000001000000101000100101010000101,0.1756250276692745,-0.718808561638583,1.0,1.0
101000001000000101000100101010000101,0.1756250276692745,-0.718808561638583,1.0,1.0
