Full Design,Penalized Target Ratio Objective,Penalized Stiffness Objective,Feasibility Score,Stability Score
100100001000000000000100101000000101,0.059638233451419186,-0.8937847873379051,1.0,1.0
100100001010000000000101101000001101,0.02981911672570959,-0.6670974743304074,1.0,1.0
100100001010000000000101101000001101,0.02981911672570959,-0.6670974743304074,1.0,1.0
100100001010000000000100101000000101,0.049698527876182653,-0.8028460464800199,1.0,1.0
101100001010000001000100101000000101,0.02981911672570959,-0.6670974743304074,1.0,1.0
101100001010000001000101101000001101,0.009939705575236527,-0.5706154278456519,1.0,1.0
101100001010000001000100101010000101,0.019879411150473054,-0.6150959726776,1.0,1.0
101100001010000001000101101010001101,0.0,-0.5321342441674862,1.0,1.0
101100001010000001000101101000001101,0.009939705575236527,-0.5706154278456519,1.0,1.0
100100001010000000000100101000000101,0.049698527876182653,-0.8028460464800199,1.0,1.0
100100001000000000000100101000000101,0.059638233451419186,-0.8937847873379051,1.0,1.0
100100001010000000000100101000000101,0.049698527876182653,-0.8028460464800199,1.0,1.0
100100001010000000000101101001001101,0.02832596317258884,-0.62726605832498,1.0,1.0
100100001000000000000100101000000101,0.059638233451419186,-0.8937847873379051,1.0,1.0
100100001010000000000100101000000101,0.049698527876182653,-0.8028460464800199,1.0,1.0
101100001010000001000101101000001101,0.009939705575236527,-0.5706154278456519,1.0,1.0
100100001010000000000101011000001101,0.03718127421479805,-0.7239677883528386,1.0,1.0
100100001010000000000100101000000101,0.049698527876182653,-0.8028460464800199,1.0,1.0
101100001000000001000101101010001101,0.009939705575236527,-0.5706154278456519,1.0,1.0
100100001010000000000101010000001101,0.03283536847171948,-0.6851272849423613,1.0,1.0
101100001010000001000100101000000101,0.02981911672570959,-0.6670974743304074,1.0,1.0
100100001010000000000101101000011101,0.02832596317258884,-0.62726605832498,1.0,1.0
100100001000000000000100101000000101,0.059638233451419186,-0.8937847873379051,1.0,1.0
100100001010000000000101101000001101,0.02981911672570959,-0.6670974743304074,1.0,1.0
101100001010000001000100101000000101,0.02981911672570959,-0.6670974743304074,1.0,1.0
100100001010000000000101101000001101,0.02981911672570959,-0.6670974743304074,1.0,1.0
101100001000000001000100101000000101,0.03975882230094612,-0.7287036029625051,1.0,1.0
100100001010000000000101101000001101,0.02981911672570959,-0.6670974743304074,1.0,1.0
100100001010000000000100101010000101,0.03975882230094612,-0.7287036029625051,1.0,1.0
100100001010000000000101101001001101,0.02832596317258884,-0.62726605832498,1.0,1.0
100100001010000000000100101000000101,0.049698527876182653,-0.8028460464800199,1.0,1.0
101100001010000011000101101000001101,0.00944198772419628,-0.5449619390846637,1.0,1.0
100100001000000010000100101000000101,0.056651926345177676,-0.8109880332002102,1.0,1.0
101100001010000001000101101010001101,0.0,-0.5321342441674862,1.0,1.0
100100001000000000000100101001000101,0.056651926345177676,-0.8109880332002102,1.0,1.0
100100001010000000000100101000000101,0.049698527876182653,-0.8028460464800199,1.0,1.0
100100001010000000000100101000000101,0.049698527876182653,-0.8028460464800199,1.0,1.0
101100001010000001000101101000001101,0.009939705575236527,-0.5706154278456519,1.0,1.0
100100001000000000000100101000000101,0.059638233451419186,-0.8937847873379051,1.0,1.0
100100001000000000000100101000000101,0.059638233451419186,-0.8937847873379051,1.0,1.0
101100001010000001000100101000000101,0.02981911672570959,-0.6670974743304074,1.0,1.0
100100001000000000000100101000000101,0.059638233451419186,-0.8937847873379051,1.0,1.0
100100001010000000000101101000001101,0.02981911672570959,-0.6670974743304074,1.0,1.0
100100001000000000000101101010001101,0.02981911672570959,-0.6670974743304074,1.0,1.0
100100001010000000000101101010001101,0.019879411150473054,-0.6150959726776,1.0,1.0
100100001000000000000100101000000101,0.059638233451419186,-0.8937847873379051,1.0,1.0
100100001010000000000100101000000101,0.049698527876182653,-0.8028460464800199,1.0,1.0
100100001010000000000101101001001101,0.02832596317258884,-0.62726605832498,1.0,1.0
100100001011000000000101101000001101,0.02832596317258884,-0.62726605832498,1.0,1.0
100100001010000000000101101010001101,0.019879411150473054,-0.6150959726776,1.0,1.0
101100001000000001000100101000000101,0.03975882230094612,-0.7287036029625051,1.0,1.0
100100001010000000000101011000001101,0.03718127421479805,-0.7239677883528386,1.0,1.0
100100001010000000000101101000001101,0.02981911672570959,-0.6670974743304074,1.0,1.0
100100001010000000000100101000000101,0.049698527876182653,-0.8028460464800199,1.0,1.0
100100001010000000000101101000001101,0.02981911672570959,-0.6670974743304074,1.0,1.0
100100001010000000000101101000011101,0.02832596317258884,-0.62726605832498,1.0,1.0
100100001010000000000100101000000101,0.049698527876182653,-0.8028460464800199,1.0,1.0
100100001010000000000101011000001101,0.03718127421479805,-0.7239677883528386,1.0,1.0
101100001010000001000100101001000101,0.02832596317258884,-0.62726605832498,1.0,1.0
100100001010000000000101101000001101,0.02981911672570959,-0.6670974743304074,1.0,1.0
100100001010000000000101101000001101,0.02981911672570959,-0.6670974743304074,1.0,1.0
100100001011000000000100101000000101,0.0472099386209814,-0.7388530201040999,1.0,1.0
100100001010000000000101101000001101,0.02981911672570959,-0.6670974743304074,1.0,1.0
