Full Design,Penalized Target Ratio Objective,Penalized Stiffness Objective,True Target Ratio Objective,True Stiffness Objective,Feasibility Score,Stability Score
101000001000000101000100101010000101,0.1756250276692745,-71.8808561638583,0.8781251383463725,610987.2773927955,1.0,1.0
101000001000000101000100101010010101,0.14746639251362273,-67.27310451327507,0.7373319625681136,571821.3883628381,1.0,1.0
100000001000000100000101001010001101,0.21389825935902407,-76.55396456067193,0.9550975703934326,650903.1681005943,1.0,0.9
101000001010000011000101001110001101,0.0,-53.21342441674865,0.0,452314.1075423635,1.0,1.0
101000001000000101000101101010001101,0.08690372635905255,-62.075904111297845,0.43451863179526273,527645.1849460317,1.0,1.0
100000001000000100000101001010001101,0.21389825935902407,-76.55396456067193,0.9550975703934326,650903.1681005943,1.0,0.9
101000001000000101000101001010001101,0.11200460725061726,-65.4828303025209,0.4456293098513985,556798.5269063105,1.0,0.9
101000001000000111000101001010011101,0.06591446788207293,-57.57715846347759,0.3295723394103647,489405.8469395595,1.0,1.0
101000001000000101000100101010010101,0.14746639251362273,-67.27310451327507,0.7373319625681136,571821.3883628381,1.0,1.0
101100001000000011000101001110001101,0.031819094923857726,-53.586585190961735,0.15909547461928863,455485.97412317473,1.0,1.0
100000001000000100000101001010001101,0.21389825935902407,-76.55396456067193,0.9550975703934326,650903.1681005943,1.0,0.9
101000001000000111000101101010001101,0.06697001124033955,-58.30308146850388,0.3348500562016977,495576.192482283,1.0,1.0
100010001000000100000100101010010101,0.23651939335477293,-78.67484161758615,0.9403219342537237,669148.0213047665,0.8,1.0
101000001000000101000101001010001101,0.11200460725061726,-65.4828303025209,0.4456293098513985,556798.5269063105,1.0,0.9
101000001000000101000101001010001101,0.11200460725061726,-65.4828303025209,0.4456293098513985,556798.5269063105,1.0,0.9
100000001000000100000100101010010101,0.1928604960063716,-75.31185803094718,0.9643024800318579,640150.793263051,1.0,1.0
101000001000000101000100101010010101,0.14746639251362273,-67.27310451327507,0.7373319625681136,571821.3883628381,1.0,1.0
101000001000000111000101101010001101,0.06697001124033955,-58.30308146850388,0.3348500562016977,495576.192482283,1.0,1.0
101000001000000101000101101010001101,0.08690372635905255,-62.075904111297845,0.43451863179526273,527645.1849460317,1.0,1.0
111000001000000001000100001010000101,0.4218487496163563,-85.33964857658684,1.0,727272.7272727272,0.6000000000000001,0.6000000000000001
100000001000000100000101001010001101,0.21389825935902407,-76.55396456067193,0.9550975703934326,650903.1681005943,1.0,0.9
101010001000000001000101001010101101,0.15414657307191534,-67.33770852663467,0.5284578328394357,572782.390031679,0.8,1.0
101000001000000101000101001010001101,0.11200460725061726,-65.4828303025209,0.4456293098513985,556798.5269063105,1.0,0.9
101000001000000111000101101010001101,0.06697001124033955,-58.30308146850388,0.3348500562016977,495576.192482283,1.0,1.0
101000001010000011000101001010001101,0.048455006504028286,-54.86435946143979,4.440892098500626E-16,466758.9229775224,1.0,0.8
101000001010000011000101001010001101,0.048455006504028286,-54.86435946143979,4.440892098500626E-16,466758.9229775224,1.0,0.8
101000001000000101000100101010010101,0.14746639251362273,-67.27310451327507,0.7373319625681136,571821.3883628381,1.0,1.0
101000001000000011000101001100011101,0.057402722085439215,-57.559638810950915,0.2870136104271961,489256.92989308276,1.0,1.0
101000001000000101000100101010010101,0.14746639251362273,-67.27310451327507,0.7373319625681136,571821.3883628381,1.0,1.0
